Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,In Packet,Out Byte,Out Packet,Flags,Duration,pattern_idx
2017-04-06 11:54:03.582626190,TCP,192.168.200.8,16382_114,80.0,484,13,240,17,.AP.SF,114,2168
2017-04-06 11:54:04.258595766,TCP,192.168.220.15,10043_254,80.0,137,1,272,3,.A..SF,6,2171
2017-04-06 11:54:05.407788294,TCP,192.168.220.15,16380_229,80.0,125,1,263,4,.A..SF,5,2171
2017-04-06 11:54:06.239619200,UDP,192.168.220.9,11744_163,137.0,0,0,92,2,......,0,2177
2017-04-06 11:54:20.211352378,TCP,192.168.220.9,10279_223,443.0,4500,24,260,18,.AP.SF,163,2177
2017-04-06 11:54:26.392144995,TCP,192.168.220.6,10062_127,80.0,217,2,284,5,.A..SF,48,2180
2017-04-06 11:54:41.851084366,TCP,192.168.220.6,14193_107,80.0,194,3,199,2,.A..SF,5,2180
2017-04-06 11:54:08.096769926,TCP,192.168.220.6,10058_155,443.0,1634,7,92,8,.AP.SF,64,2184
2017-04-06 11:54:08.106263861,TCP,192.168.220.6,10983_96,443.0,2194,8,79,8,.AP.SF,0,2184
2017-04-06 12:30:40.227485168,UDP,192.168.220.7,DNS,53.0,243,2,2430,1,......,0,2239
2017-04-06 12:30:40.230285305,TCP,192.168.220.7,11744_27,443.0,2705,19,973,18,.AP.SF,133851,2239
2017-04-06 12:31:43.795051052,TCP,192.168.220.7,10008_22,80.0,250,12,172,7,.AP.SF,0,2251
2017-04-06 12:31:48.516829199,TCP,192.168.220.15,10008_22,80.0,10072,5,1431,6,.AP.SF,6,2251
2017-04-06 12:33:52.740772606,TCP,192.168.220.15,10028_204,80.0,1245141875,6,171,7,.AP.SF,0,2254
2017-04-06 12:34:02.360941519,TCP,192.168.220.15,14262_16,80.0,1096,5,74,7,.AP.SF,0,2254
2017-04-06 12:34:37.254612005,UDP,192.168.220.7,DNS,53.0,111,1,148,2,......,0,2263
2017-04-06 12:34:37.463790794,TCP,192.168.220.7,10151_143,445.0,8294,8,979,28,.AP..F,0,2263
2017-04-06 13:12:24.377766649,UDP,192.168.200.4,DNS,53.0,432,1,79,1,......,0,2300
2017-04-06 13:12:24.385379746,UDP,192.168.200.4,DNS,53.0,68,1,3707,1,......,0,2300
2017-04-06 13:24:13.854664028,TCP,192.168.220.15,10100_133,445.0,1547490054,587782,556261673,1131790,.APR..,18,2318
2017-04-06 13:24:23.999129409,TCP,192.168.220.15,192.168.210.2,80.0,119,1,222,2,.A..SF,6,2318
2017-04-06 14:04:16.412336827,TCP,192.168.220.15,10591_235,80.0,1128,13,177,0,.AP.SF,62,2378
2017-04-06 14:04:16.414283199,TCP,192.168.220.15,10035_234,80.0,238,18,1354,10,.AP.SF,1,2378
2017-04-06 14:04:49.605324856,TCP,192.168.220.9,10199_6,443.0,5954,7,74,7,.APRSF,0,2389
2017-04-06 14:04:49.619438180,TCP,192.168.220.15,10199_6,443.0,6104,7,74,6,.APRSF,0,2389
2017-04-06 14:04:51.368638221,TCP,192.168.220.8,14262_21,443.0,12973,0,152,20,.AP.SF,8,2404
2017-04-06 14:04:51.376352762,TCP,192.168.220.8,10110_13,443.0,13704,2,152,22,.AP.SF,9,2404
2017-04-06 14:07:02.980727389,TCP,192.168.220.9,10077_156,80.0,130,2,263,2,.A..SF,202643,2416
2017-04-06 14:08:44.217870431,UDP,192.168.220.9,DNS,53.0,65,2,57,1,......,0,2416
2017-04-06 15:09:34.596734746,UDP,192.168.220.16,EXT_SERVER,137.0,0,0,91,2,......,0,2482
2017-04-06 15:09:34.597305456,UDP,192.168.220.16,10294_70,137.0,0,0,92,1,......,0,2482
2017-04-06 15:09:34.602553827,UDP,192.168.200.4,EXT_SERVER,137.0,0,0,91,1,......,0,2482
2017-04-06 15:50:33.338406934,TCP,192.168.220.13,10126_183,138.0,991,41859,2701613156,6,.AP.SF,93728,2533
2017-04-06 15:50:33.351588017,TCP,192.168.220.13,14193_88,443.0,983,7,351,1,.AP.SF,309525,2533
2017-04-06 15:48:54.829416069,TCP,192.168.200.5,10014_174,443.0,287,12,75,17,.AP.SF,62,2548
2017-04-06 15:48:54.833956040,TCP,192.168.220.15,10625_58,443.0,295,12,75,7,.AP.SF,63,2548
2017-04-06 15:49:13.002280665,TCP,192.168.220.13,10702_91,443.0,631,6,972,11,.AP.SF,5,2550
2017-04-06 15:49:13.007613495,TCP,192.168.220.13,10702_91,443.0,589,7,80,42,.AP.SF,5,2550
2017-04-06 15:49:25.407731338,TCP,192.168.200.5,10121_100,443.0,882,25,2123,7,.AP.SF,0,2557
2017-04-06 15:49:25.409124000,UDP,192.168.200.5,DNS,53.0,92,2,180,1,......,0,2557
2017-04-06 15:49:26.566637495,UDP,192.168.220.12,DNS,53.0,92,2,75,1,......,0,2557
2017-04-06 15:49:26.574191298,UDP,192.168.220.9,DNS,53.0,90,1,74,1,......,0,2557
2017-04-06 15:49:34.846966627,TCP,192.168.220.15,16378_196,80.0,157,10,88,0,.AP.SF,17,2557
2017-04-06 15:49:36.951461955,UDP,192.168.220.15,DNS,53.0,249,2,140,2,......,61,2557
2017-04-06 15:53:18.596431180,TCP,192.168.220.15,10008_253,80.0,113,44,1081,19,.AP.SF,3,2566
2017-04-06 15:53:19.578665234,TCP,192.168.220.14,10008_253,80.0,121,4,1014,22,.AP.SF,0,2566
2017-04-06 15:54:04.788333574,TCP,192.168.210.4,13451_17,80.0,123,2,181,2,.A..SF,6,2575
2017-04-06 15:54:45.587919426,TCP,192.168.210.4,10011_183,80.0,102,1,220,2,.A..SF,62,2575
2017-04-06 16:01:04.523834481,UDP,192.168.220.15,DNS,53.0,7690,3,441,3,......,4,2596
2017-04-06 16:01:04.530123105,TCP,192.168.220.15,11380_202,443.0,435,11,2298,21,.A....,10,2596
2017-04-06 16:01:13.224500037,UDP,192.168.200.4,DNS,53.0,375,2,854,1,......,0,2621
2017-04-06 16:01:13.249731486,UDP,192.168.200.4,11318_105,1900.0,473,3,149,22,.AP..F,0,2621
2017-04-06 16:02:08.329096813,TCP,192.168.220.14,10586_66,443.0,315,13,554735445,2,.AP.SF,80,2648
2017-04-06 16:02:08.344948395,TCP,192.168.220.14,10586_66,445.0,189,0,75,4,.AP.SF,6,2648
2017-04-06 17:31:58.012967762,UDP,192.168.220.15,DNS,53.0,791198021,1,59,1,......,73,2851
2017-04-06 17:31:58.030870385,UDP,192.168.220.15,DNS,53.0,187,1,62,1,......,0,2851
2017-04-06 17:31:58.031314551,UDP,192.168.220.15,DNS,53.0,174,2,72,1,......,0,2851
2017-04-06 17:31:58.032426004,UDP,192.168.220.4,DNS,53.0,11787,1,58,2,......,27,2851
2017-04-07 07:04:29.788553155,TCP,192.168.220.11,10296_238,443.0,2497,20,2950,25,.APRSF,51276,2957
2017-04-07 07:04:29.796438626,TCP,192.168.220.8,10296_238,443.0,2410,22,2861,23,.APRSF,72793,2957
2017-04-07 07:14:11.414950974,TCP,192.168.220.4,10586_60,80.0,81008,4,2184,34,.AP...,34,3002
2017-04-07 07:14:11.460159635,UDP,192.168.220.4,10586_60,53.0,264,2,76,2,......,0,3002
2017-04-07 07:14:13.512202101,TCP,192.168.220.4,10163_60,80.0,2003,11,839,3,......,0,3004
2017-04-07 07:14:33.802141407,UDP,192.168.220.4,10163_60,53.0,93,1,60,2,......,0,3004
2017-04-07 07:15:01.580637093,TCP,192.168.220.4,10581_173,443.0,596,32,2961,7,......,52,3005
2017-04-07 07:15:02.043955719,UDP,192.168.220.4,10581_173,53.0,392,2,75,2,......,0,3005
2017-04-07 07:16:21.287501812,TCP,192.168.220.10,16380_229,443.0,0,0,1519,1,...R..,0,3011
2017-04-07 07:16:21.291904122,TCP,192.168.220.10,16380_229,443.0,0,0,1538,1,...R..,0,3011
2017-04-07 07:17:57.591844959,UDP,192.168.220.14,DNS,53.0,381,2,2696,2,......,0,3013
2017-04-07 07:17:57.708910306,TCP,192.168.220.14,10001_232,443.0,364,7,54,52,.AP.SF,83,3013
2017-04-07 07:17:57.801706997,UDP,192.168.220.14,10001_232,53.0,202,1,159,1,......,171,3013
2017-04-07 08:10:07.949507147,UDP,192.168.200.5,10026_204,137.0,0,0,92,2,......,0,3088
2017-04-07 08:10:09.421925313,UDP,192.168.220.10,192.168.200.5,53.0,138,2,2637,2,......,0,3088
2017-04-07 08:10:09.781385502,UDP,192.168.220.10,10016_50,138.0,380,7,168,558030,......,0,3088
2017-04-07 08:39:39.607883771,TCP,192.168.220.13,10118_55,80.0,91067,27,3248,8,.AP.SF,111,3121
2017-04-07 08:39:39.623343172,TCP,192.168.220.13,10118_55,80.0,658,4,1255,4,.AP.SF,6,3121
2017-04-07 08:39:39.624349002,UDP,192.168.220.13,DNS,53.0,5842,2,148,1,......,0,3121
2017-04-07 08:40:02.765671103,TCP,192.168.220.13,10007_207,80.0,124,1,256,3,.A..SF,0,3121
2017-04-07 10:09:21.078196776,TCP,192.168.220.13,10585_220,80.0,5844,4,149,4,.AP.SF,0,3287
2017-04-07 10:09:28.233397049,TCP,192.168.220.13,10278_66,80.0,136,2,272,4,.A..SF,6,3287
2017-04-07 10:09:28.288175527,UDP,192.168.220.15,DNS,53.0,116,1,172,2,......,0,3287
2017-04-07 10:09:28.573717389,UDP,192.168.220.13,DNS,53.0,14430,1,149,1,......,4,3287
2017-04-07 10:09:29.260259855,UDP,192.168.220.15,DNS,53.0,382,2,1101,2,......,109,3287
2017-04-07 10:09:57.372966061,TCP,192.168.220.15,12039_67,138.0,96,7,2494707386,17,.AP.SF,2,3287
2017-04-07 12:08:22.219330813,TCP,192.168.220.15,10027_204,80.0,159,4,5991,12,.AP.SF,0,3405
2017-04-07 12:08:22.226545084,TCP,192.168.220.15,11851_34,80.0,850,4,177,16,.AP.SF,0,3405
2017-04-07 12:58:28.827260654,TCP,192.168.220.9,10702_91,443.0,0,19,149,12,.APRSF,412022,3489
2017-04-07 12:58:29.457833479,TCP,192.168.220.9,10602_253,443.0,0,19,74,12,.APRSF,492947,3489
2017-04-07 12:58:17.365707142,UDP,192.168.200.8,DNS,53.0,275,1,92,2,......,0,3491
2017-04-07 12:58:17.370337529,TCP,192.168.200.8,10591_235,443.0,646,6,2026,7,.AP.SF,12,3491
2017-04-07 12:58:23.011963928,TCP,192.168.220.5,10423_140,443.0,3648,13,175,12,.AP.SF,0,3493
2017-04-07 12:58:27.813013405,UDP,192.168.220.5,DNS,53.0,417,1,86,1,......,0,3493
2017-04-07 12:58:23.742554215,TCP,192.168.220.15,10026_204,443.0,2028,34,5375,68,.APRSF,117136,3494
2017-04-07 12:58:23.751746180,TCP,192.168.220.15,10026_204,443.0,2174,44,5968,59,.APR..,500882,3494
2017-04-07 12:58:35.442560807,TCP,192.168.220.4,10602_253,443.0,1874,30,4671,10,.APR..,0,3500
2017-04-07 12:58:59.048426402,UDP,192.168.220.4,DNS,53.0,129,1,91,1,......,0,3500
2017-04-07 12:59:01.054302104,TCP,192.168.220.15,10068_98,80.0,117,1,204,4,.A..SF,6,3504
2017-04-07 12:59:08.677272862,TCP,192.168.220.15,10068_98,80.0,113,1,194,3,.A..SF,6,3504
2017-04-07 13:00:17.956861586,TCP,192.168.200.9,10068_98,80.0,5849,8,886,16,.AP.SF,0,3513
2017-04-07 13:00:51.526226377,TCP,192.168.200.9,10068_98,80.0,117,1,200,4,.A..SF,6,3513
2017-04-07 13:29:00.876843481,UDP,192.168.220.4,DNS,53.0,257,1,75,2,......,0,3563
2017-04-07 13:29:00.993383332,TCP,192.168.220.4,10100_133,443.0,91,13,92,27,.APRSF,0,3563
2017-04-07 14:00:35.392870459,TCP,192.168.220.13,10118_55,80.0,210,3,378,5,.A..SF,46,3782
2017-04-07 14:00:36.883349299,TCP,192.168.220.5,192.168.220.13,80.0,21486,5,242,11,.AP.SF,6,3782
2017-04-07 14:34:17.811282658,TCP,192.168.220.15,11744_154,80.0,60274,13,10202,49,.AP.SF,0,3870
2017-04-07 14:34:17.811535230,TCP,192.168.220.15,16377_215,80.0,49620,12,9614,48,.AP.SF,0,3870
2017-04-07 14:35:52.569092743,TCP,192.168.220.4,16378_200,80.0,261897321,768353,989558453,415880,.AP.SF,0,3881
2017-04-07 14:35:52.927158759,TCP,192.168.220.4,11851_34,80.0,1104,25,2498,9,.AP.SF,0,3881
2017-04-07 15:17:57.662033439,TCP,192.168.220.11,192.168.100.5,443.0,590,10,1033,14,.AP.SF,18,3918
2017-04-07 15:18:02.654403230,UDP,192.168.220.11,DNS,53.0,956,1,63,2,......,0,3918
2017-04-07 15:17:32.054879233,TCP,192.168.220.11,10124_1,443.0,231,11,84,3,.AP.SF,5,3946
2017-04-07 15:17:33.227194087,TCP,192.168.220.11,10006_132,443.0,524,7,4162,7,.AP.SF,0,3946
2017-04-07 15:17:34.031027417,TCP,192.168.220.11,10011_183,443.0,83441,7,3921,9,.AP...,0,3949
2017-04-07 15:17:35.255198590,TCP,192.168.220.11,15799_153,443.0,677,19,54,16,.APRSF,0,3949
2017-04-07 15:42:04.573545330,TCP,192.168.220.10,16378_249,80.0,119,2,261,4,.A..SF,0,4059
2017-04-07 15:42:04.575847882,TCP,192.168.220.10,16378_249,80.0,119,2,255,4,.A..SF,3,4059
2017-04-07 16:22:36.873585581,UDP,192.168.220.12,DNS,53.0,1125,1,1300,1,......,0,4121
2017-04-07 16:22:36.874881214,TCP,192.168.220.12,10043_254,80.0,130,1,262,3,.A..SF,6,4121
2017-04-07 16:23:19.167801980,TCP,192.168.220.15,10110_13,443.0,534,4,2974,8,.AP.SF,0,4122
2017-04-07 16:23:19.168254268,TCP,192.168.220.15,10064_217,443.0,1706269286,13,3026,9,.AP.SF,0,4122
2017-04-07 16:54:13.574358287,TCP,192.168.220.15,10581_179,443.0,0,12,0,11,.AP.SF,30,4252
2017-04-07 16:54:39.108899416,UDP,192.168.220.15,DNS,53.0,166,1,89,2,......,0,4252
2017-04-07 16:54:13.558292733,TCP,192.168.210.5,10296_226,443.0,267,14,1057,5,.APRS.,34,4253
2017-04-07 16:54:13.559045707,TCP,192.168.210.5,10199_2,443.0,2175,18,169,12,.AP.SF,2,4253
2017-04-07 16:56:33.726323735,TCP,192.168.220.15,10026_67,443.0,652,8,169,23,.AP.SF,145,4258
2017-04-07 16:56:33.841930126,TCP,192.168.220.15,10026_230,443.0,672808770,10,177,15,.APRS.,0,4258
2017-04-07 16:54:27.657621282,TCP,192.168.210.5,10027_204,443.0,0,4,1035,402282,.AP..F,353595,4259
2017-04-07 16:54:27.667561067,TCP,192.168.210.5,10582_86,443.0,0,5,1888,969918,.AP..F,0,4259
2017-04-07 16:56:26.019749405,TCP,192.168.220.6,15242_80,443.0,128,13,0,14,.AP.SF,0,4290
2017-04-07 16:56:26.021851689,TCP,192.168.220.6,10199_6,445.0,82,4,665,3,.AP.SF,0,4290
2017-04-07 17:00:13.692947817,UDP,192.168.200.4,DNS,53.0,313,1,156,1,......,372658,4318
2017-04-07 17:00:13.720570197,UDP,192.168.220.15,DNS,53.0,140,1,156,2,......,473639,4318
2017-04-07 17:00:13.736743051,UDP,192.168.200.4,DNS,53.0,3206,1,2537,1,......,0,4318
2017-04-07 17:00:14.466833864,UDP,192.168.220.15,DNS,53.0,173,2,2571,1,......,20010,4318
2017-04-07 23:02:25.362037338,TCP,192.168.220.15,192.168.100.255,80.0,75,6,993,7,.AP.SF,0,4411
2017-04-07 23:02:27.500785764,UDP,192.168.220.15,DNS,53.0,2030,2,152,2,......,0,4411
2017-04-07 23:01:55.316322701,TCP,192.168.100.4,10595_98,80.0,122,2,2650,4,.AP.SF,0,4422
2017-04-07 23:04:44.605228544,TCP,192.168.100.4,12741_123,80.0,261,1,1611143110,3,.APRSF,0,4422
2017-04-07 23:40:26.896686748,TCP,192.168.220.11,10073_64,443.0,5412,17,1470,11,.AP.SF,1,4440
2017-04-07 23:41:44.269868285,TCP,192.168.220.11,10064_217,80.0,125,2,264,3,.A..SF,0,4440
2017-04-08 02:09:36.367666663,UDP,192.168.220.15,DNS,53.0,846,2,200,2,......,3,4459
2017-04-08 02:09:46.873932151,UDP,192.168.220.15,DNS,53.0,313,2,933,2,......,6,4459
2017-04-08 11:17:02.020549842,TCP,192.168.220.7,255.255.255.255,80.0,1826,6,1572,7,.AP.SF,14,4611
2017-04-08 11:17:08.400610969,TCP,192.168.220.7,13441_36,80.0,200,3,264,3,.A..SF,0,4611
2017-04-08 11:20:33.991569000,TCP,192.168.220.7,10060_27,80.0,138,2,262,3,.A..SF,5,4633
2017-04-08 11:21:07.066766458,UDP,192.168.220.7,DNS,53.0,135,1,77,2,......,0,4633
2017-04-08 12:04:24.987286642,TCP,192.168.220.15,10586_38,80.0,200,2,75,4,.A..SF,0,4638
2017-04-08 12:04:26.502350402,TCP,192.168.220.15,16377_216,80.0,62369113,376878,264,4,.A..SF,0,4638
2017-04-08 16:00:50.396092181,TCP,192.168.220.15,10329_28,443.0,1277,9,88,15,.APRSF,136175,4767
2017-04-08 16:00:50.401042799,TCP,192.168.220.5,11270_108,443.0,4050,8,824,15,.APRSF,182830,4767
2017-04-08 16:30:36.463917286,TCP,192.168.220.12,10028_204,80.0,369,5,967,14,.AP.SF,64,4774
2017-04-08 16:30:36.467560543,TCP,192.168.220.12,10499_66,80.0,379,4,921,276242,.AP.SF,0,4774
2017-04-08 16:32:07.422904229,TCP,192.168.100.5,10102_54,80.0,1285900876,4,664,5,.AP.SF,0,4783
2017-04-08 16:32:53.727406624,TCP,192.168.100.5,DNS,80.0,92,4,792,5,.AP.SF,0,4783
2017-04-09 00:55:31.699901008,UDP,192.168.220.8,DNS,53.0,276,2,173,2,......,0,4859
2017-04-09 00:58:30.428954631,TCP,192.168.220.8,EXT_SERVER,8082.0,5008,24,247,14,....S.,0,4859
2017-04-09 08:55:11.385526881,TCP,192.168.220.15,10028_204,443.0,153061467,2,10663,4,.APR..,1,4969
2017-04-09 08:55:11.399677673,TCP,192.168.220.14,10028_204,443.0,1997743930,3,8352,63,.APR..,0,4969
2017-04-09 09:12:43.583575825,TCP,192.168.200.8,11331_140,443.0,440,8,144,35,.AP.SF,6,4981
2017-04-09 09:14:33.921984435,TCP,192.168.200.8,10305_149,443.0,930,9,1119,7,.AP.SF,0,4981
2017-04-09 09:10:21.901243948,TCP,192.168.200.8,10022_204,443.0,586,8,668,7,.AP.SF,3,4984
2017-04-09 09:10:26.515721354,TCP,192.168.200.8,10305_148,443.0,1191,9,1754,7,.AP.SF,0,4984
2017-04-09 10:04:16.113992317,TCP,192.168.220.4,12438_202,137.0,259,54,6810,7,.AP.SF,0,5019
2017-04-09 10:04:16.122700649,TCP,192.168.220.15,10003_193,137.0,12974,53,7652,23,.AP.SF,3,5019
2017-04-09 10:03:26.886330640,TCP,192.168.220.8,12402_10,80.0,1131,4,881,5,.AP.SF,0,5020
2017-04-09 10:03:28.030225457,UDP,192.168.220.8,DNS,53.0,97,2,78,1,......,0,5020
2017-04-09 11:14:17.501093256,TCP,192.168.220.15,10553_88,443.0,672,12,1071,10,.AP.SF,0,5046
2017-04-09 11:14:24.061050502,TCP,192.168.220.15,10582_68,443.0,3133,10,156,9,.AP.SF,9,5046
2017-04-09 11:14:24.068394710,TCP,192.168.220.12,10582_68,443.0,109,11,156,28,.AP.SF,0,5046
2017-04-09 11:14:24.079717111,TCP,192.168.220.15,10429_162,443.0,2832,11,843,10,.AP.SF,9,5046
2017-04-09 11:14:26.324163606,TCP,192.168.220.14,16375_60,443.0,94,6,146,10,.AP.SF,0,5046
2017-04-09 11:14:42.728475298,TCP,192.168.220.14,10596_26,443.0,7303,7,2508,22,.AP.SF,0,5046
2017-04-09 11:14:43.992818940,TCP,192.168.220.15,192.168.210.255,443.0,6779,10,873,6,.AP.SF,6,5046
2017-04-09 11:14:48.524479477,TCP,192.168.220.14,10176_100,443.0,7649,2,57,5,.AP.SF,0,5046
2017-04-09 12:03:02.154610464,UDP,192.168.220.15,DNS,53.0,358,2,2138,2,......,3,5050
2017-04-09 12:04:44.389135830,TCP,192.168.220.15,10193_2,443.0,1742293623,3,501,16,.APRSF,12,5050
2017-04-09 12:22:46.887003677,UDP,192.168.200.5,DNS,53.0,201,1,3796,2,......,0,5054
2017-04-09 12:27:23.434663360,TCP,192.168.200.5,10276_216,80.0,113,1,829,3,.APR..,6,5054
2017-04-09 12:27:30.249426604,UDP,192.168.220.15,DNS,53.0,263,2,83,2,......,0,5058
2017-04-09 12:27:30.261514646,UDP,192.168.220.15,DNS,53.0,275,1,1141,1,......,0,5058
2017-04-09 12:06:06.899890630,UDP,192.168.220.9,DNS,53.0,207,1,79,2,......,0,5059
2017-04-09 12:10:30.475997008,TCP,192.168.220.9,16378_163,443.0,836,3,935,6,.APRSF,29,5059
2017-04-09 12:09:33.576329864,UDP,192.168.200.5,DNS,53.0,216,2,75,1,......,0,5065
2017-04-09 12:16:04.234464028,TCP,192.168.200.5,14645_180,443.0,801,9,1457,9,.APRSF,5,5065
2017-04-09 12:15:02.919986599,UDP,192.168.220.7,16379_132,137.0,0,0,91,2,......,0,5082
2017-04-09 12:16:05.742139135,TCP,192.168.220.7,10276_216,80.0,113,2,179,3,.A..SF,33,5082
2017-04-10 07:46:45.820489104,TCP,192.168.100.3,10296_238,443.0,1770,16,2776,19,.APRSF,99521,5354
2017-04-10 07:46:45.833082711,TCP,192.168.100.3,10296_238,443.0,1506,16,2547,18,.APRSF,394593,5354
2017-04-10 08:45:50.898765774,UDP,192.168.200.4,DNS,53.0,185,1,1076,1,......,0,5463
2017-04-10 08:45:50.907613114,UDP,192.168.220.16,DNS,53.0,190,2,3570,1,......,0,5463
2017-04-10 08:54:13.061082767,UDP,192.168.220.8,DNS,53.0,416,2,1581,2,......,12,5482
2017-04-10 08:54:13.081519494,UDP,192.168.220.8,DNS,53.0,416,1,155,1,......,0,5482
2017-04-10 09:53:07.071654730,TCP,192.168.200.8,13365_222,443.0,4963,9,2798,14,.AP.SF,62,5630
2017-04-10 09:53:20.134139150,TCP,192.168.200.8,10181_60,443.0,4358,9,147,14,.AP.SF,63,5630
2017-04-10 09:53:07.589961445,TCP,192.168.200.8,192.168.220.255,443.0,689,2,2310,22,.AP.SF,0,5632
2017-04-10 09:53:14.817394424,UDP,192.168.200.8,192.168.220.255,53.0,411,1,71,1,......,0,5632
2017-04-10 10:38:55.404489292,UDP,192.168.200.4,DNS,53.0,323,1,11222,1,......,152,5703
2017-04-10 10:38:55.520278982,TCP,192.168.200.4,10008_253,443.0,4063,29,82,22,.AP.SF,25,5703
2017-04-10 10:39:05.913500553,TCP,192.168.220.15,10199_2,80.0,134,2,265,4,.A..SF,43,5712
2017-04-10 10:39:05.929329347,TCP,192.168.220.15,10035_234,80.0,115,11,876,6,.AP.SF,0,5712
2017-04-10 11:07:13.139986306,TCP,192.168.210.5,10587_162,80.0,114,1,211,3,.A..SF,6,5768
2017-04-10 11:07:13.568219068,TCP,192.168.210.5,11331_140,80.0,121,1,199,4,.A..SF,6,5768
2017-04-10 11:07:37.378336378,TCP,192.168.210.5,10110_13,80.0,313,2,5439,6,.AP.SF,0,5768
2017-04-10 11:07:37.559138639,TCP,192.168.210.5,10581_173,80.0,714,4,1049,5,.AP.SF,28,5768
2017-04-10 11:07:39.325821474,TCP,192.168.210.5,11612_191,80.0,173,3,215,2,.A..SF,6,5768
2017-04-10 11:54:27.611939914,UDP,192.168.220.9,DNS,53.0,763,2,74,1,......,0,5848
2017-04-10 11:54:27.638103927,UDP,192.168.220.9,DNS,53.0,234,1,74,2,......,0,5848
2017-04-10 12:07:04.394361299,UDP,192.168.210.3,10367_98,138.0,0,0,339,1,......,0,5919
2017-04-10 12:07:04.397658226,UDP,192.168.210.3,10132_239,139.0,25355,5,10542,1,......,115,5919
2017-04-10 12:45:21.871864967,UDP,192.168.200.4,192.168.220.255,138.0,9940,19,1138,2,......,34,5978
2017-04-10 12:45:21.882698369,UDP,192.168.200.4,DNS,53.0,104,1,170,2,......,7,5978
2017-04-10 13:33:45.521044955,TCP,192.168.220.15,12612_32,443.0,72,1,2924,18,.AP.SF,0,6031
2017-04-10 13:33:45.548922843,TCP,192.168.220.12,10001_232,443.0,55,14,3181,18,.AP.SF,0,6031
2017-04-10 13:33:54.458057237,UDP,192.168.220.15,DNS,53.0,2405,2,143,1,......,1,6031
2017-04-10 14:09:30.194513567,UDP,192.168.200.4,DNS,53.0,195,1,147,1,......,4,6066
2017-04-10 14:09:30.205184851,UDP,192.168.200.4,DNS,53.0,195,1,1082,2,......,0,6066
2017-04-10 14:09:30.205203988,UDP,192.168.200.4,DNS,53.0,591,1,160,2,......,5,6066
2017-04-10 14:09:30.207904102,UDP,192.168.200.4,DNS,53.0,382,2,74,2,......,0,6066
2017-04-10 14:09:30.208184551,UDP,192.168.200.4,DNS,53.0,0,2,163,1,......,0,6066
2017-04-10 14:09:30.209255575,UDP,192.168.200.4,DNS,53.0,1615,2,163,1,......,0,6066
2017-04-10 14:31:47.347167446,TCP,192.168.220.15,192.168.210.255,443.0,222,14,161,69,.APRSF,308391,6105
2017-04-10 14:31:47.373587051,TCP,192.168.220.15,10793_162,443.0,223,11,430,53,.APRSF,152067,6105
2017-04-10 14:31:54.776556900,TCP,192.168.220.15,10793_162,443.0,0,6,90,2,.APRSF,15598,6109
2017-04-10 14:31:54.798241894,TCP,192.168.220.15,10240_193,443.0,0,7,85,1,.APRSF,64,6109
2017-04-10 14:31:58.597968124,TCP,192.168.200.8,15799_153,80.0,119,2,224,2,.A..SF,65,6110
2017-04-10 14:31:58.786842255,TCP,192.168.200.8,12612_250,80.0,173,3,1462,17,.AP.SF,0,6110
2017-04-10 16:15:58.508147066,TCP,192.168.200.4,10031_250,80.0,133,2,263,3,.A..SF,5,6260
2017-04-10 16:16:00.022625296,TCP,192.168.200.4,16378_26,80.0,204,3,226,3,.A..SF,0,6260
2017-04-10 16:25:24.954224632,UDP,192.168.200.4,DNS,53.0,443,2,8497,1,......,6,6270
2017-04-10 16:25:24.971877254,UDP,192.168.200.4,192.168.220.255,137.0,406,0,154,1,......,8,6270
2017-04-10 16:33:24.483384755,UDP,192.168.220.13,DNS,53.0,265,2,162,2,......,44,6279
2017-04-10 16:33:24.487056331,UDP,192.168.220.13,DNS,53.0,273,1,160,2,......,0,6279
2017-04-10 16:33:07.092633616,UDP,192.168.200.4,DNS,53.0,368,2,154,2,......,3,6281
2017-04-10 16:33:07.100565642,UDP,192.168.220.15,DNS,53.0,354,1,157,2,......,0,6281
2017-04-10 16:34:41.592138125,UDP,192.168.220.15,DNS,53.0,70,2,71,1,......,0,6286
2017-04-10 16:35:00.693390515,UDP,192.168.220.15,DNS,53.0,257,2,147,2,......,0,6286
2017-04-10 16:34:31.112863262,UDP,192.168.220.15,DNS,53.0,65,1,174,1,......,4,6290
2017-04-10 16:34:34.112820123,TCP,192.168.220.15,10983_96,443.0,673,6,1031,7,.APRSF,6,6290
2017-04-10 18:34:11.506055856,TCP,192.168.220.15,10509_155,443.0,42371,57,319,35,.AP.SF,10,6391
2017-04-10 18:34:13.267340792,TCP,192.168.220.15,10068_2,443.0,68684,37,428,31,.AP.SF,13,6391
2017-04-10 18:13:37.342136691,TCP,192.168.200.9,10064_217,443.0,830,7,92,7,.AP...,0,6398
2017-04-10 18:13:37.367016003,TCP,192.168.200.9,11331_108,443.0,906897224,7,1995,26,.AP.SF,0,6398
2017-04-10 19:02:07.111135978,TCP,192.168.200.4,192.168.220.255,443.0,781,9,1543,7,.APRSF,27,6461
2017-04-10 19:06:22.451759668,TCP,192.168.200.4,16378_194,443.0,0,20,75,13,.APRSF,25,6461
2017-04-11 03:18:34.842607237,TCP,192.168.210.4,10616_102,80.0,70326,5,275,5,.AP.SF,0,6534
