Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags
2017-04-11 17:14:17.630,0.0,TCP,192.168.220.14,51567,10429_180,443,1,66,1,.A....
2017-04-08 12:59:21.099,0.05,TCP,192.168.220.14,43316,10296_234,443,2,132,1,.A...F
2017-04-07 14:54:17.712,0.0,TCP,11054_192,443,192.168.200.8,54718,1,66,1,.A....
2017-04-08 15:58:50.127,0.345,TCP,192.168.210.5,57942,10296_238,443,11,1836,1,.AP.S.
2017-04-07 11:03:40.516,0.0,TCP,192.168.220.11,50974,10056_81,443,1,66,1,.A....
2017-04-07 08:33:22.980,0.031,UDP,DNS,53,192.168.220.15,45972,2,254,1,......
2017-04-11 10:45:11.640,0.0,TCP,192.168.220.15,34250,10063_33,80,1,66,1,.A....
2017-04-07 12:28:16.028,0.0,TCP,10084_230,80,192.168.220.14,38151,1,457,1,.AP...
2017-04-06 15:49:12.957,0.358,TCP,192.168.220.10,51847,10274_100,443,14,1543,1,.AP.SF
2017-04-11 15:34:50.634,0.0,TCP,10082_96,80,192.168.220.10,51924,1,66,1,.A....
2017-04-11 06:17:09.802,0.286,TCP,10305_138,443,192.168.220.11,43977,9,1791,1,.AP.S.
2017-04-11 10:59:59.451,0.101,TCP,14193_138,80,192.168.220.11,50017,2,556,1,.AP...
2017-04-11 13:03:26.338,0.054,TCP,10286_35,80,192.168.200.9,63269,3,363,1,.AP.S.
2017-04-07 13:38:35.779,0.0,TCP,192.168.220.4,36701,10433_52,443,1,66,1,.A...F
2017-04-11 06:46:23.046,0.0,TCP,192.168.210.5,50565,10425_118,443,1,55,1,.A....
2017-04-10 10:16:59.492,0.86,TCP,192.168.220.12,50993,10135_249,443,7,1577,1,.AP.S.
2017-04-08 13:50:53.777,2.163,TCP,11014_185,443,192.168.220.7,47615,164,240699,1,.AP.S.
2017-04-06 17:35:36.114,0.03,TCP,192.168.220.15,43251,10296_230,80,2,716,1,.AP...
2017-04-10 07:25:27.396,0.0,UDP,DNS,53,192.168.210.5,57515,1,175,1,......
2017-04-06 15:24:16.984,0.235,TCP,192.168.200.8,49927,192.168.100.4,587,6,3900,1,.AP...
2017-04-05 19:41:33.999,0.0,TCP,192.168.100.5,445,192.168.220.6,36437,1,70,1,.AP...
2017-04-07 12:50:45.423,0.0,TCP,10057_29,80,192.168.220.5,48127,1,66,1,.A....
2017-04-11 18:28:10.889,0.0,TCP,192.168.210.5,53699,10106_93,443,2,108,1,.A...F
2017-04-05 16:06:24.545,0.0,TCP,10106_93,443,192.168.220.7,52613,1,54,1,.A....
2017-04-05 15:42:17.085,0.023,TCP,192.168.220.5,43952,10296_230,443,5,453,1,.AP..F
2017-04-06 13:45:30.534,0.0,TCP,10642_32,443,192.168.220.12,34267,3,198,1,.A...F
2017-04-05 14:25:14.470,0.021,TCP,10163_9,443,192.168.220.11,60684,3,193,1,.AP..F
2017-04-07 08:42:49.379,0.0,TCP,192.168.210.5,56834,10056_181,443,1,55,1,.A....
2017-04-05 09:20:20.654,0.171,TCP,192.168.210.4,53197,10321_204,443,22,2246,1,.AP.S.
2017-04-06 17:16:06.919,0.0,UDP,192.168.220.4,43338,DNS,53,2,176,1,......
2017-04-06 07:17:49.909,0.003,UDP,DNS,53,192.168.220.15,37024,2,268,1,......
2017-04-07 15:57:26.519,0.0,TCP,11027_34,80,192.168.200.8,62030,1,54,1,.A...F
2017-04-11 07:55:16.514,1.314,TCP,192.168.220.11,44224,10793_164,443,17,2703,1,.AP.SF
2017-04-11 09:29:36.617,0.0,TCP,192.168.200.8,51434,10194_100,443,1,55,1,.A....
2017-04-07 08:25:07.114,0.034,TCP,16782_187,80,192.168.210.5,52845,3,371,1,.AP.S.
2017-04-11 06:19:19.012,0.019,TCP,192.168.200.9,53809,14645_180,443,4,293,1,.APR.F
2017-04-08 15:11:33.028,0.0,UDP,192.168.210.4,138,192.168.210.255,138,1,243,1,......
2017-04-05 06:15:51.688,0.0,TCP,192.168.220.4,54659,11744_153,80,1,66,1,.A....
2017-04-06 11:31:12.160,0.0,TCP,10056_121,443,192.168.220.7,37631,1,54,1,.A....
2017-04-07 13:14:07.826,0.0,TCP,192.168.220.13,35090,10648_199,443,1,66,1,.A....
2017-04-10 13:19:44.090,0.0,TCP,192.168.220.13,57729,10143_47,80,1,54,1,.A....
2017-04-07 15:48:50.451,0.149,TCP,192.168.200.9,58464,11049_45,443,7,733,1,.AP.S.
2017-04-10 10:05:50.988,0.0,TCP,192.168.220.14,53201,10081_164,443,1,66,1,.A....
2017-04-06 14:14:57.997,0.143,TCP,10081_164,443,192.168.220.12,42028,4,424,1,.AP.S.
2017-04-07 08:49:27.488,0.0,UDP,192.168.210.5,63618,DNS,53,1,80,1,......
2017-04-06 11:40:22.929,0.0,TCP,10678_131,80,192.168.210.5,64891,1,54,1,.A....
2017-04-07 15:27:54.112,0.0,TCP,192.168.220.11,56004,11062_193,80,1,66,1,.A....
2017-04-11 14:30:27.691,0.0,UDP,192.168.210.5,49893,DNS,53,1,90,1,......
2017-04-07 09:56:56.131,0.911,TCP,192.168.200.8,59909,10767_88,80,6,1209,1,.AP.SF
2017-04-11 15:23:40.441,0.201,TCP,10784_4,443,192.168.200.5,41726,9,5494,1,.AP.S.
2017-04-09 08:15:06.857,0.0,TCP,192.168.100.5,445,192.168.220.11,56173,1,108,1,.AP...
2017-04-11 09:06:45.429,0.07,TCP,10793_164,443,192.168.200.9,49486,4,2297,1,.AP...
2017-04-09 00:55:27.807,0.0,TCP,192.168.100.5,445,192.168.220.16,48958,1,108,1,.AP...
2017-04-08 15:39:43.572,0.018,TCP,192.168.220.14,36549,10719_52,443,2,575,1,.AP...
2017-04-10 17:44:46.204,0.0,TCP,10162_1,443,192.168.210.5,56083,1,100,1,.AP...
2017-04-07 08:33:23.441,0.0,TCP,192.168.210.5,54005,10239_150,443,1,55,1,.A....
2017-04-10 13:20:22.267,0.0,TCP,192.168.220.13,57112,10678_131,80,1,54,1,.A....
2017-04-09 11:54:32.045,0.0,TCP,10296_238,80,192.168.200.8,63201,1,66,1,.A....
2017-04-08 13:49:38.603,0.0,TCP,192.168.100.5,445,192.168.220.7,46330,1,108,1,.AP...
2017-04-06 16:44:24.706,0.002,TCP,11054_192,443,192.168.200.9,57025,2,504,1,.AP...
2017-04-08 13:56:15.348,0.003,UDP,DNS,53,192.168.220.7,46388,2,264,1,......
2017-04-07 13:43:37.597,0.0,TCP,10056_119,443,192.168.220.6,34701,2,178,1,.AP...
2017-04-11 09:36:27.330,0.0,TCP,192.168.220.15,42452,14774_228,443,1,66,1,.A....
2017-04-07 21:50:46.902,0.318,TCP,192.168.200.9,50000,14645_180,443,7,1153,1,.AP.S.
2017-04-11 14:34:29.742,0.0,TCP,10321_204,443,192.168.210.5,56395,1,66,1,.A....
2017-04-07 08:34:44.564,0.004,UDP,DNS,53,192.168.220.4,51230,2,232,1,......
2017-04-07 20:30:55.296,0.0,TCP,192.168.100.5,445,192.168.220.5,55030,1,108,1,.AP...
2017-04-07 16:44:35.738,0.058,UDP,192.168.220.14,35124,DNS,53,2,178,1,......
2017-04-11 13:30:05.737,0.0,TCP,10276_235,443,192.168.220.5,43675,2,108,1,.A...F
2017-04-06 16:48:47.417,0.003,TCP,192.168.210.5,54437,10150_42,443,2,108,1,.A...F
2017-04-05 11:11:23.074,0.0,TCP,14072_165,80,192.168.200.9,56242,1,66,1,.A....
2017-04-05 18:31:40.424,0.123,TCP,192.168.220.7,40006,10433_9,443,2,178,1,.AP...
2017-04-11 13:35:40.364,0.0,TCP,192.168.220.13,41319,11471_173,443,2,163,1,.AP..F
2017-04-07 13:49:49.333,0.0,TCP,15280_157,80,192.168.200.4,40463,1,66,1,.A....
2017-04-10 12:15:41.107,0.0,TCP,192.168.220.13,60305,11555_193,80,1,66,1,.A....
2017-04-05 11:16:22.358,1.214,TCP,192.168.220.7,60764,10532_16,443,33,2409,1,.AP...
2017-04-11 16:02:53.518,0.0,TCP,10171_253,443,192.168.210.5,50711,2,108,1,.A...F
2017-04-10 07:26:06.864,0.0,TCP,192.168.210.5,60876,10058_155,443,1,55,1,.A....
2017-04-07 12:54:45.317,0.0,TCP,192.168.220.5,41733,10145_17,443,1,66,1,.A....
2017-04-07 13:43:15.112,0.0,TCP,192.168.220.6,52753,10055_190,443,1,66,1,.A....
2017-04-11 16:21:05.713,0.001,UDP,192.168.220.4,34105,DNS,53,2,180,1,......
2017-04-10 17:07:06.314,2.058,TCP,192.168.200.8,61243,10409_168,443,8,1160,1,.AP.S.
2017-04-07 19:02:22.628,0.016,TCP,10043_254,80,192.168.220.14,36447,4,416,1,.AP.SF
2017-04-10 10:45:30.311,0.113,TCP,10223_2,443,192.168.220.10,38784,16,8957,1,.AP.S.
2017-04-05 16:05:42.560,0.003,UDP,192.168.220.14,51441,DNS,53,2,176,1,......
2017-04-11 16:48:04.741,0.0,TCP,10032_128,443,192.168.220.9,51863,1,66,1,.A....
2017-04-11 13:52:00.615,0.0,TCP,10081_164,443,192.168.220.16,56969,2,163,1,.AP..F
2017-04-10 10:22:35.274,0.0,TCP,11054_192,443,192.168.220.14,47377,1,66,1,.A....
2017-04-07 09:44:33.495,0.0,TCP,10236_123,80,192.168.220.11,59630,2,132,1,.A...F
2017-04-10 14:07:06.874,0.0,TCP,10056_172,443,192.168.200.8,56753,1,66,1,.A....
2017-04-10 16:16:24.711,0.003,UDP,DNS,53,192.168.220.14,48687,2,212,1,......
2017-04-07 11:04:06.744,0.0,TCP,10000_35,443,192.168.220.11,48336,1,66,1,.A....
2017-04-05 13:30:26.629,0.003,UDP,192.168.220.15,41501,DNS,53,2,174,1,......
2017-04-08 17:39:48.446,0.0,TCP,10991_177,80,192.168.220.14,45831,1,66,1,.A....
2017-04-10 07:02:24.884,0.019,TCP,192.168.220.15,50381,10713_17,80,3,623,1,.AP...
2017-04-05 15:33:33.119,0.813,TCP,192.168.220.8,59366,10377_172,80,4,1286,1,.AP.S.
2017-04-11 13:56:27.334,0.052,TCP,192.168.200.8,64575,EXT_SERVER,8000,6,575,1,.AP.SF
2017-04-10 08:17:11.428,0.103,TCP,10150_39,80,192.168.220.6,53645,4,1629,1,.AP.S.
2017-04-06 15:02:22.561,0.0,TCP,192.168.220.15,51640,10256_224,443,1,66,1,.A....
2017-04-11 15:43:08.302,0.0,TCP,192.168.200.8,54666,10638_100,443,1,55,1,.A....
2017-04-06 18:52:38.046,0.002,TCP,192.168.220.9,47759,192.168.100.5,445,2,174,1,.AP...
2017-04-10 10:41:45.108,0.0,TCP,192.168.220.8,35324,10979_53,80,1,54,1,.A....
2017-04-10 11:48:35.509,0.0,TCP,192.168.220.8,48408,10499_42,80,1,66,1,.A....
2017-04-07 12:25:54.956,0.104,TCP,192.168.220.4,47588,10085_31,443,5,906,1,.AP.S.
2017-04-11 09:13:30.621,0.0,TCP,192.168.220.4,39510,10026_166,80,1,66,1,.A....
2017-04-10 17:14:43.956,0.0,TCP,10296_232,80,192.168.220.9,53284,1,66,1,.A....
2017-04-05 12:55:01.739,0.0,TCP,192.168.220.15,50165,10063_33,80,1,66,1,.A....
2017-04-11 17:10:18.910,0.0,TCP,17149_201,443,192.168.220.13,49156,1,66,1,.A....
2017-04-11 08:15:48.716,0.0,TCP,10793_130,80,192.168.220.16,47407,1,560,1,.AP...
2017-04-07 10:27:35.466,0.0,TCP,10082_8,443,192.168.220.15,47573,1,66,1,.A....
2017-04-05 13:10:57.317,0.0,TCP,10223_61,80,192.168.220.12,50885,2,132,1,.A...F
2017-04-08 13:57:28.160,0.0,TCP,10081_164,80,192.168.220.7,56728,1,899,1,.AP...
2017-04-10 12:41:34.989,0.0,TCP,192.168.220.5,55030,192.168.100.5,445,1,66,1,.A....
2017-04-09 08:26:21.683,0.089,TCP,192.168.210.5,58362,10296_238,443,10,1770,1,.AP.S.
2017-04-09 11:14:24.713,0.0,TCP,10139_42,80,192.168.200.8,62101,1,241,1,.A...F
2017-04-11 18:19:48.998,0.0,TCP,10095_80,80,192.168.220.14,49903,1,66,1,.A....
2017-04-09 12:36:01.605,0.767,TCP,192.168.200.8,56229,10311_147,443,5,862,1,.AP.S.
2017-04-11 15:58:40.495,0.0,TCP,10261_178,443,192.168.220.4,55288,1,66,1,.A...F
2017-04-10 10:16:07.296,0.031,UDP,DNS,53,192.168.220.12,59381,2,224,1,......
2017-04-06 07:35:07.562,0.0,TCP,192.168.220.15,57724,10082_171,443,1,66,1,.A....
2017-04-10 16:07:27.204,0.0,TCP,192.168.220.14,35473,10275_24,443,1,66,1,.A....
2017-04-07 12:47:31.642,0.046,TCP,10106_93,80,192.168.220.8,57529,5,677,1,.AP.SF
2017-04-07 12:47:40.077,0.0,TCP,10063_134,80,192.168.220.12,45885,1,66,1,.A...F
2017-04-05 09:11:45.780,0.0,TCP,14254_185,443,192.168.220.7,45645,1,66,1,.A....
2017-04-07 10:32:37.100,0.0,TCP,10261_198,443,192.168.220.5,54767,1,66,1,.A....
2017-04-10 14:01:16.353,0.0,TCP,192.168.220.10,36274,10587_194,80,1,66,1,.A....
2017-04-07 14:04:23.039,0.0,TCP,10132_239,80,192.168.210.5,61554,1,54,1,...R..
2017-04-10 11:21:15.030,0.0,TCP,192.168.220.13,60505,10499_36,80,1,66,1,.A....
2017-04-08 17:05:31.816,0.242,TCP,10305_148,443,192.168.220.7,56788,10,1180,1,.AP.SF
2017-04-07 16:51:12.581,0.763,TCP,10193_2,443,192.168.220.13,51396,27,8251,1,.AP.S.
2017-04-07 16:49:13.343,0.164,TCP,10124_1,80,192.168.220.13,34264,5,1196,1,.AP.SF
2017-04-06 13:14:30.989,0.193,TCP,192.168.200.4,43303,10135_16,443,11,1704,1,.AP.S.
2017-04-05 17:33:45.672,0.0,TCP,192.168.200.8,50855,13796_99,80,1,55,1,.A....
2017-04-06 16:01:39.074,0.0,UDP,192.168.200.8,52865,DNS,53,1,83,1,......
2017-04-06 11:32:31.588,0.0,UDP,192.168.220.7,50961,DNS,53,1,72,1,......
2017-04-10 07:02:05.166,1.006,TCP,192.168.220.15,33291,10707_83,80,7,3348,1,.AP.S.
2017-04-11 10:37:51.418,0.034,TCP,192.168.220.9,44285,10070_48,80,2,128,1,.A..S.
2017-04-07 14:11:10.495,0.0,TCP,10056_250,443,192.168.220.12,34605,1,66,1,.A....
2017-04-10 09:50:22.405,0.0,TCP,192.168.220.13,36856,10499_33,80,1,66,1,.A....
2017-04-07 20:50:55.427,0.001,TCP,192.168.220.13,56243,192.168.100.5,445,2,174,1,.AP...
2017-04-06 15:05:01.572,0.0,TCP,192.168.220.15,36821,10296_232,80,1,66,1,.A....
2017-04-05 08:37:53.675,0.033,UDP,DNS,53,192.168.220.13,56659,2,260,1,......
2017-04-08 15:41:41.173,0.0,TCP,10004_10,443,192.168.220.14,60696,1,112,1,.AP...
2017-04-06 15:45:04.232,1.007,TCP,11826_111,80,192.168.220.10,36473,8,3614,1,.AP.S.
2017-04-06 16:44:14.634,0.0,TCP,192.168.200.9,56966,10793_162,80,1,55,1,.A....
2017-04-11 11:59:42.522,0.541,TCP,192.168.210.5,64384,10060_27,80,5,708,1,.APRS.
2017-04-07 08:33:45.997,0.013,TCP,10796_85,443,192.168.220.4,35568,2,132,1,.A...F
2017-04-10 08:54:30.753,0.135,TCP,10206_7,80,192.168.220.10,46835,3,399,1,.AP.S.
2017-04-05 07:15:17.418,0.0,TCP,192.168.220.15,38606,10047_85,443,2,108,1,...R..
2017-04-10 12:30:31.741,0.0,TCP,12768_218,443,192.168.220.6,59375,1,66,1,.A....
2017-04-11 10:43:07.501,0.0,UDP,192.168.220.13,33450,DNS,53,1,75,1,......
2017-04-05 08:08:22.898,0.0,TCP,192.168.210.5,62568,10199_14,80,1,55,1,.A....
2017-04-07 17:04:11.789,0.011,TCP,10043_254,80,192.168.220.6,33718,4,425,1,.AP.SF
2017-04-07 12:15:31.170,0.0,TCP,192.168.200.8,59386,10086_192,80,1,55,1,.A....
2017-04-05 16:54:50.968,0.096,TCP,192.168.220.7,39362,11062_193,80,4,1860,1,.AP...
2017-04-07 02:39:06.966,0.0,TCP,192.168.220.13,49217,192.168.100.5,445,2,174,1,.AP...
2017-04-05 14:38:26.430,0.0,TCP,10261_66,443,192.168.220.6,52809,1,66,1,.A....
2017-04-07 13:38:55.112,0.0,UDP,192.168.220.4,40037,DNS,53,2,152,1,......
2017-04-05 15:25:09.355,0.021,TCP,192.168.200.4,36969,10532_180,443,2,132,1,.A...F
2017-04-05 08:06:37.822,0.266,TCP,192.168.210.5,62514,10782_56,443,6,1285,1,.APRS.
2017-04-07 19:52:10.247,0.0,TCP,11555_193,80,192.168.210.5,57313,1,66,1,.A....
2017-04-07 14:56:56.854,0.0,TCP,10064_169,443,192.168.220.14,42936,1,66,1,.A....
2017-04-05 07:58:34.617,0.0,TCP,10081_164,443,192.168.220.15,48750,1,66,1,.A....
2017-04-07 17:01:34.800,0.0,TCP,10532_180,80,192.168.220.6,50440,1,66,1,.A....
2017-04-07 08:50:02.628,0.967,TCP,10082_86,80,192.168.220.4,47686,2,493,1,.AP...
2017-04-10 11:16:12.120,0.0,TCP,10404_115,80,192.168.220.13,52096,1,66,1,.A...F
2017-04-10 14:31:49.082,0.0,TCP,192.168.220.15,41502,12411_152,443,1,66,1,.A....
2017-04-10 10:14:41.390,0.0,TCP,192.168.220.6,47438,11603_153,80,1,66,1,.A...F
2017-04-11 13:42:57.441,0.034,TCP,10135_8,443,192.168.220.5,54455,4,295,1,.AP..F
2017-04-05 13:19:54.098,0.0,TCP,10169_169,80,192.168.220.14,47169,1,66,1,.A....
2017-04-05 14:07:08.373,0.002,UDP,DNS,53,192.168.220.8,35315,2,308,1,......
2017-04-11 15:41:19.281,0.063,TCP,192.168.220.8,52604,10265_107,443,3,1076,1,.AP...
2017-04-07 18:11:46.992,0.016,TCP,192.168.210.5,53365,10082_241,80,2,108,1,.A...F
2017-04-05 11:20:07.581,0.0,TCP,192.168.220.7,51228,10714_139,80,1,54,1,...R..
2017-04-10 12:17:01.465,0.0,TCP,192.168.220.4,55857,10150_27,443,2,132,1,.A...F
2017-04-11 13:01:37.505,0.0,UDP,192.168.200.9,62667,DNS,53,1,72,1,......
2017-04-07 14:39:08.040,0.0,TCP,192.168.220.4,51120,11337_34,80,1,66,1,.A....
2017-04-07 19:45:40.156,0.036,TCP,192.168.210.5,56032,16417_46,443,2,108,1,.A...F
2017-04-11 14:11:11.925,0.0,TCP,192.168.200.8,50292,10710_124,80,1,55,1,.A....
2017-04-06 17:26:02.080,0.0,TCP,192.168.220.13,53310,12961_166,443,2,108,1,...R..
2017-04-07 18:17:18.925,0.019,TCP,192.168.220.8,33290,10292_65,80,2,542,1,.AP...
2017-04-11 17:43:44.364,0.0,UDP,DNS,53,192.168.200.9,52529,1,91,1,......
2017-04-05 10:44:41.177,0.443,TCP,192.168.200.8,49869,10004_36,443,11,1470,1,.AP.S.
2017-04-05 16:04:42.139,0.152,TCP,10063_134,80,192.168.220.14,50062,5,7826,1,.AP...
2017-04-07 08:33:21.764,0.004,TCP,10086_192,80,192.168.220.15,50770,2,1066,1,.AP...
2017-04-05 13:12:45.760,0.0,UDP,DNS,53,192.168.220.12,51414,2,388,1,......
2017-04-07 16:49:41.206,0.0,TCP,192.168.220.13,39068,10295_89,443,1,66,1,.A....
2017-04-05 16:14:44.149,0.29,TCP,15377_82,80,192.168.220.6,40349,3,198,1,.A...F
2017-04-05 17:14:22.781,0.0,UDP,DNS,53,192.168.220.13,58348,2,325,1,......
2017-04-08 09:24:12.284,0.0,TCP,10106_93,443,192.168.220.7,46168,1,54,1,.A....
2017-04-06 13:01:21.313,0.0,TCP,10321_204,443,192.168.220.5,51337,2,163,1,.AP..F
2017-04-11 10:29:01.739,0.132,TCP,10793_161,443,192.168.220.11,39459,15,17593,1,.AP.S.
2017-04-10 18:10:08.727,0.0,TCP,192.168.220.14,58476,10166_58,80,1,66,1,.A....
2017-04-10 06:13:50.356,0.28,TCP,192.168.200.8,60524,10162_129,443,2,154,1,.AP...
2017-04-08 23:10:30.806,0.022,TCP,192.168.220.16,45145,EXT_SERVER,8082,2,338,1,.AP...
2017-04-06 07:27:29.663,0.013,TCP,10060_27,80,192.168.220.6,47752,2,132,1,.A...F
2017-04-05 13:35:09.427,0.0,TCP,10056_55,443,192.168.200.8,54361,1,66,1,.A....
2017-04-07 15:33:50.962,0.0,TCP,13499_90,443,192.168.220.11,33428,1,66,1,.A....
2017-04-06 09:26:18.552,0.0,TCP,10001_232,80,192.168.210.5,63025,1,66,1,.A....
2017-04-10 16:19:05.375,0.0,TCP,10296_226,80,192.168.220.14,46343,1,66,1,.A....
2017-04-07 19:41:10.228,0.0,TCP,10341_141,443,192.168.220.9,56799,1,66,1,.A....
2017-04-08 12:08:02.504,0.01,TCP,192.168.220.14,44902,10026_249,80,2,560,1,.AP...
2017-04-10 09:32:26.678,0.0,UDP,192.168.220.9,45264,DNS,53,2,146,1,......
2017-04-07 13:06:40.379,0.112,TCP,192.168.220.15,43689,10223_2,80,9,1269,1,.AP.S.
2017-04-07 13:19:42.611,0.0,TCP,10056_52,443,192.168.220.14,39267,1,66,1,.A....
2017-04-07 04:45:19.855,0.021,TCP,192.168.220.16,43620,EXT_SERVER,8082,2,338,1,.AP...
2017-04-11 10:24:28.492,0.0,TCP,192.168.220.15,58526,10793_174,80,1,66,1,.A....
2017-04-07 15:30:54.623,0.101,TCP,192.168.220.14,45171,11174_61,80,2,140,1,.A..S.
2017-04-07 16:42:33.042,0.0,TCP,11062_193,80,192.168.200.8,52753,1,66,1,.A....
2017-04-05 11:20:29.717,0.0,TCP,15969_133,443,192.168.200.9,58724,1,66,1,.A....
2017-04-11 19:40:02.517,0.0,TCP,192.168.210.5,60200,10261_64,443,1,55,1,.A....
2017-04-11 19:43:48.200,0.0,TCP,192.168.210.5,61858,10261_64,443,1,55,1,.A....
2017-04-10 10:09:00.924,0.0,TCP,10499_34,80,192.168.220.13,35025,1,66,1,.A...F
2017-04-06 15:15:56.108,0.02,TCP,192.168.220.4,36637,10060_27,80,2,132,1,.A...F
2017-04-05 16:20:05.072,0.0,TCP,192.168.220.13,46981,10057_29,80,1,66,1,.A....
2017-04-10 14:29:55.556,0.0,TCP,10028_249,80,192.168.210.5,50454,1,66,1,.A....
2017-04-06 09:25:09.497,0.0,TCP,EXT_SERVER,8082,192.168.220.13,42203,1,212,1,.AP...
2017-04-05 14:13:12.780,0.0,TCP,10786_4,443,192.168.210.5,60998,1,66,1,.A....
2017-04-05 11:04:18.109,0.0,TCP,11267_47,443,192.168.220.9,43187,1,66,1,.A....
2017-04-05 17:16:26.618,0.0,TCP,11744_171,80,192.168.220.13,56104,1,66,1,.A...F
2017-04-08 09:20:48.723,0.0,TCP,10060_27,80,192.168.220.7,43097,1,66,1,.A....
2017-04-11 11:08:05.071,0.105,TCP,192.168.220.8,40146,14424_65,443,2,561,1,.AP...
2017-04-11 11:39:56.405,0.001,TCP,192.168.200.8,52135,10394_149,443,1,54,1,.APR..
2017-04-05 00:12:37.419,0.155,TCP,10162_65,443,192.168.200.8,62174,10,2048,1,.AP...
2017-04-06 06:52:48.236,0.438,TCP,192.168.220.11,60925,10665_85,443,8,11401,1,.AP.S.
2017-04-06 11:28:38.140,0.0,TCP,10001_8,80,192.168.220.6,33053,1,74,1,.A..S.
2017-04-07 15:04:25.590,0.0,TCP,10321_204,443,192.168.210.5,65228,1,66,1,.A....
2017-04-05 12:12:50.196,0.116,TCP,192.168.220.14,51411,10295_67,443,10,2955,1,.AP.SF
2017-04-10 08:34:45.441,0.0,TCP,10199_2,80,192.168.220.13,53318,1,560,1,.AP...
2017-04-11 02:27:06.323,0.22,TCP,10296_238,443,192.168.210.5,63348,2,200,1,.AP...
2017-04-07 10:41:08.233,0.403,TCP,192.168.220.8,48813,13496_202,443,10,1335,1,.AP.S.
2017-04-06 10:41:31.429,0.0,TCP,12325_190,443,192.168.200.8,49862,1,66,1,.A....
2017-04-09 07:38:48.833,0.0,TCP,192.168.100.5,445,192.168.220.15,56413,1,108,1,.AP...
2017-04-10 07:44:12.628,0.0,UDP,DNS,53,192.168.220.15,59044,2,388,1,......
2017-04-05 13:20:56.067,0.304,TCP,10582_86,80,192.168.220.14,43988,2,517,1,.AP.S.
2017-04-11 16:48:37.935,0.0,TCP,192.168.220.16,34502,10499_66,80,1,66,1,.A....
2017-04-05 14:48:55.941,0.0,TCP,10621_107,443,192.168.220.13,42652,1,66,1,.A....
2017-04-10 14:58:26.673,1.511,TCP,10205_12,443,192.168.220.9,37283,11,7480,1,.AP.SF
2017-04-11 06:16:53.210,0.0,TCP,192.168.220.11,52599,10166_59,443,1,66,1,.A....
2017-04-09 11:57:22.636,0.0,TCP,17122_24,443,192.168.200.8,63570,1,66,1,.A....
2017-04-06 11:38:57.740,0.0,TCP,192.168.220.6,43943,10060_27,80,1,66,1,.A....
2017-04-06 16:00:47.015,4.157,TCP,192.168.100.5,445,192.168.220.13,52266,12093,42200000,1,.AP...
2017-04-08 12:08:03.001,0.0,TCP,10104_157,443,192.168.220.14,39380,1,486,1,.AP...
2017-04-10 10:06:20.588,0.104,TCP,10078_76,443,192.168.220.13,44198,7,4853,1,.AP.S.
2017-04-07 08:24:48.891,0.0,UDP,DNS,53,192.168.210.5,53683,1,185,1,......
2017-04-07 14:00:01.276,0.0,TCP,14369_223,443,192.168.200.9,50811,1,66,1,.A....
2017-04-10 14:42:16.556,0.0,TCP,12889_243,80,192.168.220.4,40041,1,54,1,.A....
2017-04-07 16:00:37.975,0.0,TCP,192.168.220.12,33890,10057_29,80,1,66,1,.A....
2017-04-11 13:36:56.109,0.0,TCP,192.168.200.8,62662,10470_18,443,1,55,1,.A....
2017-04-10 06:04:02.216,0.132,TCP,192.168.220.6,44075,10319_235,80,4,689,1,.AP.S.
2017-04-06 16:00:50.428,0.0,TCP,10057_29,80,192.168.200.8,53669,1,66,1,.A....
2017-04-10 17:08:00.216,0.024,TCP,192.168.210.5,57700,12247_172,443,3,193,1,.APR.F
2017-04-05 16:11:55.821,0.0,TCP,192.168.220.6,42652,10495_108,80,1,66,1,.A....
2017-04-10 15:25:38.389,0.0,TCP,192.168.100.5,445,192.168.220.5,55030,1,108,1,.AP...
2017-04-05 11:54:53.549,0.0,TCP,10071_22,80,192.168.220.13,34440,1,66,1,.A....
2017-04-05 18:28:48.160,0.0,TCP,192.168.220.7,54394,15521_126,443,1,66,1,.A....
2017-04-10 10:16:01.088,0.0,TCP,192.168.220.6,57172,10316_219,80,1,66,1,.A...F
2017-04-07 09:58:05.719,0.0,TCP,192.168.200.8,60107,10143_80,80,1,55,1,.A....
2017-04-07 16:21:12.991,0.081,TCP,16859_171,443,192.168.220.13,35903,6,3910,1,.APRS.
2017-04-11 06:30:07.182,0.0,TCP,10056_204,443,192.168.210.5,65399,1,66,1,.A....
2017-04-07 12:22:29.968,0.004,TCP,14369_223,443,192.168.200.8,61142,4,247,1,.AP..F
2017-04-10 14:21:18.063,0.0,TCP,192.168.220.10,58377,10001_232,443,1,66,1,.A....
2017-04-11 14:44:07.894,0.0,TCP,10793_174,80,192.168.210.5,58847,1,66,1,.A....
2017-04-05 13:41:02.097,0.0,TCP,10489_150,443,192.168.220.15,54902,1,66,1,.A....
2017-04-07 17:31:57.604,0.0,TCP,192.168.220.15,41549,10784_4,443,2,163,1,.AP..F
2017-04-06 10:17:22.968,0.123,TCP,192.168.220.7,34561,10240_193,443,9,1245,1,.AP.S.
2017-04-11 17:52:09.049,0.0,TCP,10108_7,443,192.168.220.4,58395,1,66,1,.A....
2017-04-08 10:31:40.022,0.0,TCP,192.168.220.14,49617,10082_168,80,1,66,1,.A....
